,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited,Clusters
7598,0.0,662.0,31.0,3.0,27731.05,13.0,Italy,Male,FullAccess,False,False,4
7599,0.0,770.0,37.0,6.0,126131.9,29.0,Italy,Female,FullAccess,True,False,2
7600,72535.45,721.0,33.0,4.0,103931.49,20.0,Italy,Female,Savings,True,False,2
7601,128137.42,633.0,58.0,2.0,147635.33,29.0,Germany,Male,FullAccess,True,True,6
7602,0.0,701.0,51.0,9.0,61961.57,60.0,France,Male,FullAccess,False,False,4
7603,115915.53,652.0,42.0,0.0,125435.47,0.0,Germany,Male,FullAccess,True,True,6
7604,0.0,639.0,66.0,5.0,42240.54,29.0,France,Male,FullAccess,False,False,4
7605,0.0,632.0,50.0,2.0,57942.88,59.0,Netherlands,Male,Savings,False,False,4
7606,107000.49,456.0,29.0,5.0,153419.62,17.0,Netherlands,Male,Savings,True,False,0
7607,0.0,729.0,38.0,10.0,189727.12,69.0,Netherlands,Female,FullAccess,True,False,1
7608,152806.74,433.0,34.0,9.0,19687.99,77.0,Netherlands,Male,Savings,True,False,0
7609,92887.06,802.0,37.0,3.0,39473.63,29.0,Netherlands,Female,Savings,True,True,1
7610,0.0,670.0,25.0,7.0,144723.38,5.0,Netherlands,Male,FullAccess,True,False,0
7611,114940.67,738.0,40.0,6.0,194895.57,18.0,Germany,Female,FullAccess,True,True,2
7612,140641.26,706.0,34.0,0.0,77271.91,22.0,Italy,Male,Savings,True,False,6
7613,71816.74,592.0,70.0,5.0,105096.82,44.0,Italy,Female,FullAccess,True,True,2
7614,0.0,522.0,37.0,7.0,100000.325,18.0,Netherlands,Female,FullAccess,False,False,5
7615,165282.42,746.0,48.0,5.0,153786.46,41.0,Netherlands,Male,Savings,True,True,0
7616,143145.87,651.0,42.0,2.0,43612.06,35.0,Italy,Male,Savings,True,False,6
7617,114731.76,494.0,28.0,9.0,79479.74,28.0,France,Male,FullAccess,False,False,4
7618,113909.69,753.0,46.0,5.0,92320.37,36.0,Germany,Female,OnlineBank,True,True,2
7619,0.0,671.0,36.0,2.0,193201.86,50.0,Germany,Male,Savings,False,False,4
7620,0.0,696.0,42.0,4.0,126353.13,55.0,Netherlands,Male,Savings,False,True,4
7621,0.0,577.0,43.0,5.0,135008.92,7.0,Spain,Male,FullAccess,True,False,6
7622,0.0,587.0,36.0,5.0,17135.6,9.0,France,Male,FullAccess,False,False,4
7623,93978.96,712.0,37.0,7.0,60651.77,29.0,Italy,Male,FullAccess,True,False,6
7624,121968.11,498.0,35.0,2.0,100000.325,22.0,Italy,Male,FullAccess,False,False,4
7625,97324.91,660.0,37.0,2.0,23291.83,44.0,Netherlands,Male,Savings,True,False,0
7626,0.0,652.0,29.0,6.0,64443.75,76.0,Spain,Male,Savings,True,False,6
7627,0.0,559.0,37.0,2.0,137961.41,17.0,Italy,Female,FullAccess,True,False,2
7628,0.0,624.0,42.0,3.0,72169.95,57.0,France,Male,Savings,True,True,3
7629,0.0,592.0,37.0,5.0,39608.58,32.0,Netherlands,Male,Savings,False,False,4
7630,0.0,767.0,48.0,9.0,175458.21,4.0,Netherlands,Male,FullAccess,False,False,4
7631,114268.22,653.0,38.0,5.0,89524.83,20.0,Netherlands,Female,FullAccess,True,False,1
7632,0.0,678.0,27.0,2.0,13221.25,8.0,Spain,Male,FullAccess,True,False,6
7633,0.0,586.0,42.0,2.0,102889.34,62.0,Netherlands,Female,Savings,True,False,1
7634,150490.32,550.0,40.0,5.0,166468.21,35.0,France,Female,Savings,False,True,5
7635,160858.13,643.0,28.0,9.0,27149.27,75.0,Germany,Male,FullAccess,True,False,6
7636,170288.38,612.0,39.0,5.0,59601.15,28.0,Netherlands,Male,Savings,True,False,0
7637,111568.01,674.0,27.0,4.0,22026.18,29.0,Germany,Female,Savings,False,False,5
7638,83889.03,657.0,29.0,7.0,153059.62,29.0,Netherlands,Male,Savings,True,False,0
7639,171982.95,724.0,35.0,0.0,167313.07,22.0,Netherlands,Female,FullAccess,False,False,5
7640,0.0,500.0,34.0,4.0,12833.96,83.0,France,Female,FullAccess,True,False,2
7641,137624.4,688.0,20.0,8.0,197582.79,10.0,France,Male,FullAccess,True,False,3
7642,121159.65,599.0,50.0,3.0,4033.39,48.0,France,Male,Savings,False,True,4
7643,0.0,631.0,29.0,7.0,100000.325,10.0,Netherlands,Male,FullAccess,False,False,4
7644,0.0,634.0,52.0,1.0,176913.42,29.0,Spain,Male,Savings,True,False,6
7645,91184.01,545.0,37.0,3.0,105476.65,69.0,Netherlands,Male,Savings,True,False,0
7646,0.0,644.0,18.0,8.0,59172.42,69.0,Italy,Male,FullAccess,True,False,6
7647,144027.8,690.0,54.0,1.0,108731.02,29.0,Germany,Female,Savings,True,True,2
7648,0.0,711.0,34.0,6.0,175310.38,29.0,France,Female,FullAccess,True,False,2
7649,140170.61,712.0,29.0,8.0,38170.04,17.0,France,Male,Savings,True,False,3
7650,62092.9,652.0,27.0,1.0,105887.04,20.0,France,Male,Savings,True,False,3
7651,0.0,652.0,37.0,3.0,95625.03,4.0,Netherlands,Male,Savings,True,False,0
7652,0.0,534.0,35.0,4.0,9541.15,68.0,Netherlands,Male,FullAccess,False,False,4
7653,0.0,603.0,45.0,9.0,148516.79,48.0,France,Male,Savings,False,False,4
7654,103516.87,808.0,33.0,5.0,113907.8,87.0,France,Female,Savings,True,False,2
7655,0.0,723.0,30.0,1.0,164647.72,89.0,Spain,Male,OnlineBank,True,True,6
7656,0.0,585.0,35.0,2.0,98621.04,68.0,France,Female,FullAccess,True,True,2
7657,0.0,652.0,34.0,8.0,37479.97,21.0,Netherlands,Male,FullAccess,True,False,0
7658,0.0,671.0,31.0,6.0,15846.42,25.0,France,Female,FullAccess,True,False,2
7659,85162.26,597.0,43.0,2.0,5104.08,24.0,Spain,Male,Savings,False,True,4
7660,143061.88,646.0,43.0,8.0,100000.325,59.0,France,Female,Savings,True,False,2
7661,0.0,801.0,46.0,6.0,170008.74,29.0,Netherlands,Male,FullAccess,True,False,0
7662,137388.01,731.0,33.0,5.0,165000.68,43.0,Spain,Male,FullAccess,True,False,6
7663,106901.42,484.0,40.0,7.0,118045.98,87.0,Netherlands,Male,FullAccess,False,False,4
7664,105603.21,647.0,47.0,5.0,157360.9,17.0,Netherlands,Male,FullAccess,True,False,0
7665,150679.71,688.0,40.0,8.0,196226.38,29.0,Netherlands,Female,FullAccess,True,False,1
7666,108300.27,680.0,30.0,4.0,100000.325,27.0,Netherlands,Male,FullAccess,False,True,4
7667,52016.08,689.0,46.0,7.0,72993.65,12.0,Netherlands,Female,FullAccess,True,False,1
7668,60515.13,513.0,34.0,7.0,124571.09,77.0,Netherlands,Male,Savings,False,False,4
7669,0.0,553.0,35.0,2.0,43640.16,47.0,Germany,Male,FullAccess,True,False,6
7670,118812.5,689.0,47.0,2.0,31121.42,56.0,Germany,Male,Savings,False,False,4
7671,0.0,731.0,37.0,8.0,100000.325,29.0,Netherlands,Male,FullAccess,True,False,0
7672,91219.29,687.0,47.0,1.0,158845.49,89.0,Germany,Female,Savings,False,True,5
7673,0.0,507.0,37.0,5.0,67926.18,29.0,Spain,Male,FullAccess,True,False,6
7674,76318.64,468.0,22.0,1.0,194783.12,24.0,Italy,Female,Savings,True,False,2
7675,0.0,682.0,37.0,4.0,176036.01,56.0,Spain,Female,Savings,True,False,2
7676,0.0,603.0,37.0,3.0,100000.325,10.0,France,Female,Savings,True,True,2
7677,111432.13,522.0,25.0,1.0,168683.57,25.0,Germany,Male,Savings,True,False,6
7678,150148.51,629.0,41.0,10.0,6936.27,80.0,Spain,Male,Savings,False,False,4
7679,38550.06,729.0,32.0,7.0,179230.23,17.0,Netherlands,Female,Savings,False,False,5
7680,119013.86,574.0,39.0,5.0,103421.91,56.0,Italy,Female,Savings,True,False,2
7681,111213.64,677.0,39.0,0.0,147578.26,18.0,Italy,Female,FullAccess,True,False,2
7682,71097.23,627.0,28.0,5.0,130504.49,19.0,Netherlands,Male,Savings,True,False,0
7683,109632.85,788.0,36.0,10.0,16149.13,0.0,Spain,Male,Savings,True,False,6
7684,148368.02,697.0,63.0,7.0,118862.08,36.0,France,Male,Savings,False,True,4
7685,148600.91,578.0,37.0,1.0,143397.14,46.0,France,Male,Savings,True,True,3
7686,0.0,519.0,48.0,10.0,137959.0,84.0,Netherlands,Male,Savings,True,False,0
7687,139625.34,632.0,40.0,9.0,100000.325,38.0,Netherlands,Female,Savings,True,True,1
7688,0.0,699.0,30.0,9.0,108162.13,29.0,France,Male,Savings,True,False,3
7689,81564.1,652.0,64.0,0.0,35896.09,17.0,Italy,Male,Savings,False,False,4
7690,0.0,622.0,36.0,9.0,104852.6,26.0,Spain,Male,FullAccess,True,False,6
7691,124540.28,755.0,28.0,5.0,188850.89,23.0,Netherlands,Female,Savings,False,False,5
7692,133616.39,767.0,37.0,2.0,28615.8,29.0,Netherlands,Female,Savings,True,False,1
7693,0.0,752.0,38.0,10.0,172001.44,44.0,Italy,Male,FullAccess,True,False,6
7694,0.0,717.0,37.0,4.0,170528.63,3.0,France,Female,FullAccess,True,False,2
7695,0.0,585.0,45.0,0.0,189683.7,77.0,Italy,Male,FullAccess,False,False,4
7696,183613.66,751.0,37.0,9.0,100000.325,71.0,Netherlands,Female,FullAccess,False,False,5
7697,136186.44,754.0,65.0,1.0,121529.59,25.0,Netherlands,Male,Savings,True,True,0
7698,137682.68,495.0,47.0,10.0,71071.47,43.0,Netherlands,Male,Savings,True,False,0
7699,106005.54,650.0,34.0,4.0,142995.32,8.0,France,Male,Savings,False,False,4
7700,152310.55,529.0,31.0,6.0,13054.25,70.0,France,Female,Savings,True,False,2
7701,0.0,585.0,43.0,2.0,89402.54,72.0,France,Female,FullAccess,True,False,2
7702,134446.04,652.0,32.0,1.0,111241.37,8.0,Netherlands,Male,Savings,False,False,4
7703,142289.28,591.0,38.0,2.0,119638.85,29.0,Netherlands,Female,Savings,True,False,1
7704,0.0,731.0,19.0,6.0,151581.79,12.0,Netherlands,Male,Savings,True,False,0
7705,0.0,754.0,45.0,5.0,73881.68,48.0,Netherlands,Female,Savings,True,True,1
7706,0.0,588.0,41.0,2.0,7034.94,29.0,Germany,Male,FullAccess,False,False,4
7707,77919.78,712.0,29.0,7.0,122547.58,43.0,Netherlands,Female,Savings,True,False,1
7708,0.0,691.0,34.0,7.0,161559.12,22.0,Netherlands,Female,FullAccess,False,False,5
7709,0.0,771.0,41.0,10.0,137510.41,1.0,Netherlands,Female,Savings,True,True,1
7710,0.0,678.0,39.0,6.0,185366.56,13.0,Spain,Male,Savings,False,False,4
7711,0.0,719.0,40.0,9.0,182224.14,29.0,Italy,Female,FullAccess,True,False,2
7712,115462.02,610.0,36.0,7.0,42581.04,29.0,Germany,Male,Savings,False,False,4
7713,0.0,722.0,37.0,9.0,31921.95,52.0,Netherlands,Male,FullAccess,True,False,0
7714,0.0,709.0,32.0,2.0,109681.29,29.0,France,Female,FullAccess,True,False,2
7715,0.0,678.0,49.0,1.0,102472.9,29.0,Netherlands,Female,FullAccess,True,False,1
7716,0.0,633.0,35.0,3.0,36249.76,10.0,Netherlands,Male,FullAccess,True,False,0
7717,128284.45,710.0,43.0,9.0,32996.89,33.0,Netherlands,Male,Savings,True,True,0
7718,120591.19,640.0,45.0,8.0,195123.94,33.0,Italy,Male,Savings,True,False,6
7719,0.0,656.0,63.0,8.0,57014.43,29.0,France,Male,FullAccess,False,False,4
7720,166968.28,551.0,59.0,2.0,159483.76,83.0,Italy,Female,Savings,True,True,2
7721,0.0,786.0,37.0,5.0,100929.59,45.0,Spain,Female,FullAccess,False,False,5
7722,0.0,561.0,49.0,8.0,12513.07,9.0,Netherlands,Male,FullAccess,True,False,0
7723,0.0,807.0,42.0,5.0,74900.9,29.0,Italy,Male,FullAccess,True,False,6
7724,71667.97,602.0,38.0,2.0,137111.89,90.0,Germany,Male,FullAccess,False,False,4
7725,0.0,678.0,40.0,1.0,187343.4,1.0,Netherlands,Male,FullAccess,True,False,0
7726,0.0,730.0,23.0,8.0,183284.53,68.0,France,Male,FullAccess,True,False,3
7727,0.0,596.0,30.0,1.0,100000.325,41.0,Netherlands,Female,FullAccess,True,False,1
7728,129626.19,686.0,39.0,3.0,103220.56,24.0,Germany,Male,FullAccess,True,False,6
7729,114035.39,684.0,26.0,5.0,96885.19,74.0,Netherlands,Female,Savings,False,False,5
7730,151922.94,797.0,37.0,5.0,8877.06,29.0,Italy,Male,Savings,True,False,6
7731,0.0,658.0,39.0,4.0,147530.06,30.0,France,Female,Savings,True,False,2
7732,107751.68,652.0,27.0,6.0,33389.42,4.0,Spain,Female,FullAccess,True,False,2
7733,0.0,641.0,37.0,6.0,45309.24,74.0,France,Male,FullAccess,True,False,3
7734,101179.23,656.0,41.0,6.0,35230.61,20.0,Netherlands,Male,FullAccess,True,False,0
7735,0.0,750.0,36.0,6.0,59816.41,27.0,Italy,Female,FullAccess,True,False,2
7736,0.0,768.0,40.0,8.0,69080.46,1.0,Netherlands,Female,FullAccess,False,False,5
7737,0.0,568.0,33.0,7.0,143450.61,56.0,France,Male,FullAccess,True,False,3
7738,58571.18,706.0,36.0,5.0,40774.01,60.0,Italy,Male,FullAccess,True,False,6
7739,153058.64,430.0,38.0,8.0,99377.27,46.0,Netherlands,Female,Savings,True,False,1
7740,98270.34,745.0,35.0,4.0,133617.43,46.0,Netherlands,Male,Savings,True,False,0
7741,130788.71,747.0,43.0,5.0,101495.0,12.0,France,Male,Savings,False,True,4
7742,0.0,652.0,40.0,7.0,119333.95,10.0,Germany,Male,Savings,False,True,4
7743,0.0,639.0,42.0,4.0,100000.325,76.0,Netherlands,Male,FullAccess,True,False,0
7744,0.0,704.0,44.0,3.0,152884.85,24.0,Netherlands,Male,FullAccess,False,False,4
7745,115636.05,651.0,23.0,4.0,70400.86,29.0,Netherlands,Male,FullAccess,True,False,0
7746,185932.18,706.0,44.0,2.0,65413.41,85.0,Germany,Female,FullAccess,True,False,2
7747,0.0,632.0,30.0,2.0,100000.325,29.0,Italy,Male,FullAccess,False,False,4
7748,0.0,751.0,42.0,4.0,81442.6,14.0,France,Male,FullAccess,True,False,3
7749,0.0,767.0,35.0,5.0,144251.38,84.0,Netherlands,Female,FullAccess,True,False,1
7750,0.0,741.0,39.0,5.0,40207.06,8.0,Netherlands,Male,Savings,False,False,4
7751,121890.06,651.0,29.0,3.0,54530.51,31.0,Netherlands,Male,Savings,True,True,0
7752,99786.07,601.0,46.0,2.0,32683.88,21.0,Netherlands,Male,Savings,True,True,0
7753,0.0,520.0,34.0,5.0,104703.96,12.0,Netherlands,Male,FullAccess,True,False,0
7754,115084.53,626.0,27.0,5.0,26907.43,8.0,Netherlands,Male,FullAccess,False,False,4
7755,0.0,811.0,37.0,6.0,180591.32,0.0,France,Male,FullAccess,True,False,3
7756,127661.69,730.0,32.0,5.0,60905.51,29.0,France,Female,Savings,False,False,5
7757,118907.6,604.0,47.0,4.0,47777.15,7.0,Netherlands,Female,Savings,False,True,5
7758,77627.33,652.0,44.0,6.0,108222.68,48.0,Germany,Female,FullAccess,True,False,2
7759,0.0,716.0,29.0,8.0,78616.92,55.0,Italy,Female,FullAccess,False,False,5
7760,124266.86,636.0,20.0,10.0,100566.81,50.0,France,Female,Savings,False,False,5
7761,127974.06,470.0,25.0,8.0,183259.35,24.0,Netherlands,Female,FullAccess,True,False,1
7762,0.0,444.0,43.0,3.0,159131.21,15.0,Italy,Male,FullAccess,True,False,6
7763,0.0,809.0,48.0,5.0,160976.85,44.0,Italy,Female,Savings,True,True,2
7764,104911.35,850.0,30.0,3.0,100000.325,29.0,Germany,Female,FullAccess,True,False,2
7765,0.0,637.0,27.0,1.0,91291.2,59.0,France,Male,FullAccess,True,False,3
7766,0.0,512.0,43.0,1.0,100000.325,11.0,Netherlands,Male,FullAccess,True,False,0
7767,110646.54,774.0,37.0,1.0,108804.28,65.0,Spain,Female,Savings,False,False,5
7768,0.0,641.0,57.0,5.0,122449.18,29.0,Italy,Male,FullAccess,True,False,6
7769,126704.49,586.0,37.0,6.0,41682.3,29.0,Germany,Male,FullAccess,True,False,6
7770,84560.04,660.0,31.0,5.0,137784.25,0.0,Spain,Male,Savings,True,False,6
7771,0.0,532.0,43.0,9.0,190573.91,83.0,France,Male,FullAccess,False,True,4
7772,129893.56,557.0,38.0,2.0,102076.03,37.0,Italy,Female,Savings,False,False,5
7773,167385.81,730.0,25.0,5.0,56307.51,3.0,Netherlands,Male,Savings,True,False,0
7774,0.0,535.0,27.0,5.0,49775.58,16.0,Italy,Female,FullAccess,False,False,5
7775,105858.71,773.0,36.0,4.0,4395.45,29.0,Germany,Female,Savings,False,False,5
7776,123070.89,510.0,44.0,4.0,28461.29,67.0,Germany,Female,Savings,True,True,2
7777,0.0,539.0,39.0,1.0,28184.7,2.0,Italy,Male,Savings,True,False,6
7778,0.0,652.0,48.0,2.0,3149.1,17.0,Spain,Female,FullAccess,True,False,2
7779,0.0,821.0,40.0,1.0,194273.12,31.0,France,Female,FullAccess,True,False,2
7780,125141.24,687.0,35.0,1.0,148537.07,20.0,Italy,Male,FullAccess,True,False,6
7781,0.0,557.0,46.0,4.0,116378.31,25.0,Netherlands,Female,FullAccess,True,False,1
7782,0.0,532.0,37.0,5.0,6761.84,11.0,Italy,Male,FullAccess,False,False,4
7783,0.0,540.0,39.0,2.0,100000.325,66.0,Netherlands,Male,FullAccess,True,False,0
7784,0.0,705.0,37.0,8.0,14392.68,1.0,France,Female,Savings,True,False,2
7785,127543.11,542.0,35.0,9.0,468.94,50.0,Germany,Female,FullAccess,True,True,2
7786,0.0,706.0,38.0,1.0,122379.54,76.0,Netherlands,Male,FullAccess,True,False,0
7787,0.0,765.0,56.0,1.0,13228.93,36.0,France,Female,Savings,True,True,2
7788,103101.56,529.0,37.0,8.0,154002.02,2.0,France,Male,FullAccess,True,True,3
7789,0.0,714.0,54.0,5.0,112777.38,64.0,Netherlands,Male,Savings,True,False,0
7790,40488.76,582.0,41.0,1.0,128528.83,55.0,France,Male,Savings,True,False,3
7791,137389.77,609.0,40.0,10.0,170122.22,81.0,Italy,Female,FullAccess,True,False,2
7792,85146.36,518.0,28.0,9.0,100000.325,38.0,France,Female,Savings,False,False,5
7793,0.0,565.0,37.0,2.0,129956.13,18.0,France,Female,Savings,True,False,2
7794,141796.43,735.0,34.0,1.0,45858.49,68.0,France,Male,Savings,True,False,3
7795,195238.29,697.0,49.0,7.0,131083.56,29.0,Netherlands,Female,Sustainable,False,True,5
7796,0.0,772.0,43.0,6.0,57675.88,22.0,Netherlands,Male,FullAccess,True,False,0
7797,64404.26,667.0,42.0,10.0,26022.37,54.0,Netherlands,Female,FullAccess,False,False,5
7798,154309.67,637.0,40.0,9.0,125334.16,29.0,Germany,Male,Savings,True,True,6
7799,129431.36,542.0,67.0,10.0,21343.74,13.0,France,Male,Savings,True,False,3
7800,134204.67,762.0,43.0,5.0,139971.01,15.0,Italy,Female,Savings,True,False,2
7801,0.0,698.0,39.0,4.0,47455.82,15.0,Netherlands,Female,FullAccess,True,False,1
7802,0.0,850.0,37.0,8.0,55593.8,10.0,Netherlands,Female,FullAccess,True,False,1
7803,0.0,621.0,50.0,5.0,191756.54,63.0,France,Female,FullAccess,True,True,2
7804,116711.06,671.0,48.0,9.0,76373.38,83.0,Italy,Female,FullAccess,False,False,5
7805,0.0,775.0,31.0,9.0,169278.51,41.0,France,Male,FullAccess,True,False,3
7806,54980.81,504.0,34.0,0.0,136909.88,1.0,Netherlands,Male,Savings,True,False,0
7807,99773.85,751.0,37.0,3.0,54865.92,43.0,Spain,Female,FullAccess,True,False,2
7808,101231.77,691.0,30.0,7.0,156529.44,84.0,Germany,Male,FullAccess,False,False,4
7809,73314.04,709.0,23.0,8.0,63446.47,35.0,Italy,Male,Savings,True,False,6
7810,0.0,673.0,37.0,2.0,13624.02,8.0,France,Male,Savings,True,False,3
7811,212314.03,541.0,37.0,9.0,148814.54,29.0,Italy,Male,Savings,False,False,4
7812,0.0,661.0,31.0,3.0,65567.91,29.0,Italy,Female,FullAccess,True,False,2
7813,109052.04,784.0,42.0,2.0,6409.55,80.0,Spain,Female,FullAccess,True,False,2
7814,79126.17,652.0,35.0,2.0,126997.53,9.0,Italy,Female,Savings,True,False,2
7815,108308.0,443.0,35.0,9.0,129031.19,29.0,Italy,Female,Savings,True,True,2
7816,0.0,778.0,48.0,3.0,182691.31,38.0,Netherlands,Female,FullAccess,True,False,1
7817,102025.08,529.0,39.0,6.0,12351.01,70.0,France,Male,FullAccess,True,False,3
7818,113383.07,678.0,37.0,2.0,135123.96,20.0,Germany,Female,Savings,True,False,2
7819,102541.1,516.0,65.0,5.0,181490.42,66.0,Netherlands,Female,Savings,True,False,1
7820,0.0,469.0,35.0,5.0,186490.37,42.0,Netherlands,Male,FullAccess,True,False,0
7821,0.0,786.0,37.0,6.0,41248.8,75.0,Netherlands,Male,FullAccess,True,False,0
7822,0.0,652.0,37.0,6.0,116267.28,32.0,France,Female,Savings,True,False,2
7823,141749.68,579.0,41.0,0.0,100000.325,29.0,Germany,Male,Savings,False,False,4
7824,0.0,565.0,38.0,5.0,80630.32,16.0,France,Male,FullAccess,False,False,4
7825,0.0,443.0,44.0,2.0,100000.325,81.0,Netherlands,Male,Savings,True,False,0
7826,134066.1,691.0,44.0,6.0,197572.41,7.0,Netherlands,Female,FullAccess,True,False,1
7827,0.0,711.0,28.0,8.0,105159.89,49.0,Netherlands,Female,Savings,False,False,5
7828,0.0,775.0,27.0,4.0,40807.26,30.0,Netherlands,Male,Savings,True,False,0
7829,87619.29,621.0,35.0,7.0,143.34,57.0,Netherlands,Male,Savings,True,False,0
7830,0.0,350.0,51.0,10.0,125823.79,29.0,Netherlands,Male,Savings,True,True,0
7831,0.0,668.0,30.0,8.0,138465.7,89.0,Spain,Female,FullAccess,True,False,2
7832,0.0,652.0,27.0,5.0,44008.91,79.0,Spain,Male,FullAccess,True,False,6
7833,103409.16,697.0,43.0,8.0,66893.28,53.0,Italy,Male,Savings,True,True,6
7834,123040.38,734.0,30.0,7.0,76503.06,18.0,Germany,Female,Savings,True,False,2
7835,108128.52,434.0,41.0,4.0,56784.11,0.0,France,Male,Savings,False,False,4
7836,169023.33,646.0,48.0,8.0,175657.55,3.0,Germany,Male,FullAccess,True,False,6
7837,0.0,764.0,30.0,5.0,105155.66,4.0,France,Male,FullAccess,False,False,4
7838,0.0,724.0,29.0,6.0,64729.51,29.0,Netherlands,Female,FullAccess,False,False,5
7839,222267.63,749.0,42.0,5.0,100000.325,79.0,Spain,Male,Savings,False,True,4
7840,144090.42,652.0,47.0,10.0,140938.95,86.0,Netherlands,Female,Savings,True,True,1
7841,114835.43,728.0,30.0,5.0,37662.49,25.0,France,Male,Savings,False,False,4
7842,0.0,652.0,44.0,2.0,86414.41,39.0,Netherlands,Male,FullAccess,False,False,4
7843,145030.92,634.0,34.0,3.0,41820.65,20.0,Netherlands,Male,Savings,True,False,0
7844,71240.3,627.0,43.0,8.0,127734.16,12.0,Netherlands,Male,Savings,False,False,4
7845,138772.15,518.0,59.0,5.0,123872.0,8.0,Netherlands,Male,Savings,True,False,0
7846,93617.07,687.0,29.0,5.0,113050.92,20.0,Netherlands,Female,Savings,False,False,5
7847,0.0,622.0,23.0,8.0,131389.39,13.0,Netherlands,Female,FullAccess,True,False,1
7848,0.0,693.0,45.0,4.0,26589.56,29.0,Netherlands,Female,FullAccess,True,False,1
7849,74237.2,450.0,25.0,9.0,195463.35,9.0,Spain,Male,FullAccess,True,False,6
7850,127421.78,664.0,49.0,5.0,108876.75,58.0,Germany,Male,FullAccess,True,True,6
7851,0.0,663.0,28.0,8.0,136054.45,50.0,Italy,Female,FullAccess,True,False,2
7852,106486.66,660.0,37.0,8.0,182262.66,29.0,Netherlands,Male,Savings,False,False,4
7853,73194.52,579.0,29.0,10.0,100000.325,1.0,Netherlands,Female,FullAccess,True,False,1
7854,146498.76,655.0,44.0,6.0,64853.51,29.0,Netherlands,Female,Savings,True,True,1
7855,0.0,655.0,32.0,2.0,71047.51,29.0,France,Female,Savings,True,False,2
7856,0.0,575.0,30.0,8.0,185341.63,47.0,Italy,Female,FullAccess,True,False,2
7857,120355.0,574.0,30.0,5.0,137793.35,47.0,Netherlands,Male,Savings,True,False,0
7858,117265.21,795.0,32.0,2.0,198317.23,20.0,France,Male,Savings,True,False,3
7859,0.0,776.0,43.0,4.0,162137.5,26.0,France,Female,Savings,False,False,5
7860,0.0,707.0,52.0,7.0,109688.82,35.0,Spain,Female,Savings,True,True,2
7861,109974.22,705.0,37.0,3.0,36320.87,24.0,Germany,Female,Savings,True,True,2
7862,0.0,678.0,37.0,5.0,100000.325,15.0,Italy,Female,FullAccess,False,False,5
7863,0.0,663.0,37.0,5.0,114083.73,25.0,France,Male,Savings,True,False,3
7864,171671.9,652.0,34.0,10.0,50777.77,27.0,Netherlands,Female,Savings,True,False,1
7865,0.0,634.0,63.0,10.0,30772.86,54.0,Netherlands,Male,FullAccess,True,True,0
7866,0.0,350.0,60.0,3.0,113796.15,39.0,Netherlands,Male,Savings,False,True,4
7867,128213.96,727.0,61.0,0.0,188729.08,0.0,Netherlands,Male,FullAccess,True,True,0
7868,116197.65,773.0,51.0,8.0,86701.4,17.0,Germany,Male,FullAccess,True,False,6
7869,0.0,675.0,39.0,1.0,153129.22,66.0,Netherlands,Male,FullAccess,True,False,0
7870,98854.34,761.0,62.0,5.0,86920.97,53.0,Italy,Male,Savings,False,True,4
7871,0.0,622.0,31.0,7.0,100000.325,51.0,Netherlands,Male,Savings,True,False,0
7872,0.0,615.0,59.0,8.0,100000.325,15.0,Italy,Male,FullAccess,True,False,6
7873,97338.19,652.0,31.0,4.0,48226.76,39.0,Germany,Male,FullAccess,False,False,4
